ID,flag,zq_perc,gq_perc,xmzc_perc,nbmy_perc,debt_perc,mainincome_perc,tax_perc,owner_perc
5987748,0.0,0.08,0.04,0.0,0.0,1.098068944899881,0.4971687429218576,4.881578947368424,-0.3198452240457194
5996467,0.0,0.0,0.04,0.06,0.0,0.9387755102040816,0.5057230975799801,1.4794117647058824,0.036764705882352935
5986824,0.0,0.08000000000000003,0.0,0.06,0.06,1.0865384615384617,0.5463096960926196,1.8845086063298169,-0.12493059411438093
2652424,1.0,0.08,0.0,0.0,0.0,1.0172413793103448,0.7946322067594433,0.0,-0.022624434389140267
5997335,0.0,0.07999999999999996,0.0,0.06,0.06000000000000001,0.8563829787234042,0.6546649145860707,0.9040689040689036,0.1002376002376002
5985939,0.0,0.08,0.04000000000000002,0.0,0.06000000000000001,0.9047619047619048,0.4709796672828096,1.1544374563242483,0.13976240391334735
5985242,0.0,0.08,0.0,0.06000000000000001,0.0,1.3244274809160306,0.7259196617336152,0.6816783831282953,-0.2334138840070299
5990634,0.0,0.07999999999999997,0.0,0.06,0.0,0.8529411764705882,0.5942110177404295,0.25064084306465395,0.12460837368271148
2747320,1.0,0.0,0.040000000000000015,0.06,0.0,1.2329545454545456,0.14615987593180566,0.0,-0.4818993888105311
5995510,0.0,0.0,0.04,0.0,0.06000000000000001,1.8033333333333328,0.6270700636942675,0.8338430173292559,-1.023615358477744
5996426,0.0,0.08,0.04,0.0,0.0,0.88125,0.4767010309278351,0.94982951777886,0.11568436434486115
1056042,1.0,0.0,0.04,0.0,0.06000000000000001,1.3285714285714283,0.5129198966408268,0.0,-1.395631067961165
5989750,0.0,0.0,0.04,0.0,0.06000000000000001,1.3417266187050358,0.7224568138195777,0.8271028037383178,-0.2774532710280374
5988557,0.0,0.0,0.04000000000000002,0.06000000000000001,0.0,1.5847457627118644,0.7071823204419889,1.10873786407767,-0.837378640776699
5991208,0.0,0.0,0.04,0.0,0.05999999999999999,0.6428571428571427,0.6227380548966449,2.4178923426838512,0.4927975739196362
5989625,0.0,0.08,0.0,0.0,0.06,0.9891304347826086,0.6127348643006263,0.2353603603603604,0.014076576576576575
2251557,1.0,0.0,0.0,0.05999999999999999,0.0,0.7363636363636363,0.5818848167539267,0.0,0.1570964247020585
5985672,0.0,0.08,0.04,0.0,0.0,1.0384615384615383,0.4851419031719533,1.4215096860387442,-0.041750167000668005
5987872,0.0,0.08,0.04,0.0,0.060000000000000026,1.41092803555097,0.726086956521739,2.1993127147766325,-0.816151202749141
1762392,1.0,0.08,0.0,0.06000000000000001,0.06,1.1739976020699356,0.6099133782483157,0.0,0.03800354699771979
5992350,0.0,0.0,0.04,0.06,0.0,1.3877551020408156,0.4312328767123288,0.577336641852771,-0.5238489109456852
5989022,0.0,0.08,0.0,0.0,0.060000000000000026,0.8560606060606061,0.5076729559748427,0.4412859560067683,0.16074450084602368
2459650,1.0,0.07999999999999999,0.0,0.0,0.06,1.9294117647058815,0.7380370021950456,0.0,-1.539125907703855
5993373,0.0,0.08,0.04,0.06,0.0,1.2954545454545454,0.5829545454545455,1.2984924623115577,-0.32663316582914576
3224168,1.0,0.08,0.0,0.06000000000000001,0.0,0.4634146341463415,0.4571428571428571,0.0,0.9734513274336284
5989313,0.0,0.08000000000000003,0.04,0.0,0.0,1.539682539682539,0.3832128711812924,1.2266419981498609,-0.4758001250418552
644069,1.0,0.08,0.0,0.06000000000000001,0.060000000000000026,1.120879120879121,0.6927500000000004,0.0,-0.2829218106995885
5997171,0.0,0.0,0.04,0.06000000000000001,0.06,0.8076923076923075,0.5044798785117692,0.8060088060088061,0.15108348441681774
5992836,0.0,0.0,0.0,0.06,0.0,1.0192307692307692,0.6476547842401501,0.6871313177814089,-0.030788177339901482
5992474,0.0,0.08,0.0,0.05999999999999999,0.06,1.2275862068965515,0.5,0.253516409912927,-0.18419290020093773
3182509,1.0,0.0,0.0,0.06000000000000001,0.0,1.862068965517241,0.5,0.0,-1.5432098765432098
5990483,0.0,0.08,0.0,0.06,0.0,1.1465517241379308,0.4987804878048781,0.4229765013054831,-0.1387075718015666
2030131,1.0,0.0,0.04,0.06,0.06000000000000001,1.62707182320442,0.4761096974837433,0.0,-0.3208934124964659
5998340,0.0,0.08000000000000003,0.04,0.0,0.0,1.5578512396694215,0.4922257720979765,1.0747246204227447,-1.0047633224173862
2119395,1.0,0.08,0.04,0.0,0.0,1.5121816630464733,0.781692432872254,0.0,-0.618921308576481
5994190,0.0,0.0,0.04,0.0,0.06000000000000001,1.5761455150705437,0.6403299067654793,0.7966860299019141,-0.23807256451766495
5994430,0.0,0.08,0.04,0.06,0.0,1.3650793650793651,0.3827589859278601,1.086326402016383,-0.7246376811594203
5993158,0.0,0.08000000000000003,0.040000000000000015,0.0,0.0,1.0,0.44799999999999995,1.9480519480519483,0.0
184350,1.0,0.08000000000000003,0.04,0.06000000000000001,0.0,1.0909090909090913,0.5999999999999999,0.0,-0.057870370370370385
5987680,0.0,0.08000000000000003,0.0,0.05999999999999996,0.0,0.921296296296296,0.6192771084337348,0.6937799043062196,0.12709330143540667
5986289,0.0,0.08,0.0,0.05999999999999998,0.06000000000000001,1.2727272727272727,0.5548387096774193,1.4864864864864864,-2.0270270270270268
5986187,0.0,0.08000000000000003,0.0,0.06,0.06,1.1677215189873418,0.6,0.6579634464751958,-0.2162206266318538
982384,1.0,0.0,0.04,0.06000000000000001,0.06000000000000001,1.446428571428571,0.4329411764705885,0.0,-1.245019920318725
3042626,1.0,0.0,0.0,0.06,0.06,1.2714285714285718,1.0194014424312603,0.0,-0.3895038950389503
5985632,0.0,0.0,0.04,0.06000000000000001,0.0,0.8260869565217388,0.7166666666666667,2.0,0.3898635477582845
5990115,0.0,0.08,0.0,0.06000000000000001,0.0,1.6184210526315783,0.5664000000000002,0.6723646723646723,-1.6737891737891744
5990697,0.0,0.0,0.0,0.06000000000000001,0.06,0.593525179856115,0.5174728529121422,1.1268890789848875,0.4027658967778727
5978345,0.0,0.0,0.04,0.0,0.06,1.2041420118343196,0.6607142857142858,0.8163265306122454,-0.16001855287569575
2365195,1.0,0.08,0.04,0.06000000000000001,0.0,0.4558823529411765,0.663679245283019,0.0,0.6224764468371464
5993796,0.0,0.0,0.04,0.06,0.05999999999999998,0.9,0.3711968638778308,1.3792114695340505,0.10752688172043012
5985797,0.0,0.08,0.0,0.0,0.06,1.4210526315789471,0.4817288801571709,0.4668587896253602,-0.4610951008645533
5996470,0.0,0.08000000000000003,0.0,0.06,0.0,1.4466666666666668,0.5895216400911162,1.355353075170843,-0.6359149582384208
2061992,1.0,0.08,0.04,0.0,0.0,0.7291666666666666,0.4895736597720558,0.0,0.2048319327731092
5981369,0.0,0.0,0.04,0.06000000000000001,0.0,1.0608108108108107,0.6033290653008964,1.4556848701880036,-0.10071620411817367
5981937,0.0,0.0,0.04,0.06000000000000001,0.0,0.4166666666666666,0.4545454545454544,1.5666666666666664,2.9166666666666674
5982487,0.0,0.08,0.0,0.06000000000000001,0.0,1.771844660194174,0.6322314049586777,1.0148760330578512,-0.4807527062097473
2653420,1.0,0.0,0.04,0.06000000000000001,0.06000000000000001,1.515625,0.4726392251815981,0.0,-0.8156203657933762
5986582,0.0,0.0,0.0,0.05999999999999999,0.06000000000000001,0.75,0.7641304347826087,1.6332703213610589,0.2835538752362949
2917053,1.0,0.08000000000000003,0.0,0.06000000000000001,0.0,10.933135152652886,0.4687323943661972,0.0,0.03543586109142452
5997948,0.0,0.0,0.0,0.06000000000000001,0.06000000000000001,0.8933333333333334,0.4896321070234115,2.090909090909091,0.2331002331002331
5979207,0.0,0.08000000000000003,0.0,0.0,0.06,1.3194444444444442,0.495890410958904,2.481876332622601,-1.226012793176972
5995404,0.0,0.0,0.04,0.05999999999999998,0.0,1.2670454545454546,0.6573809523809525,4.677494199535963,-3.3128545849879703
5981674,0.0,0.08,0.0,0.0,0.05999999999999999,1.2456140350877194,0.6405727022302039,0.05110732538330494,-0.3975014196479273
5979619,0.0,0.08000000000000003,0.04,0.0,0.0,1.6261682242990654,0.6905849861913128,2.0985682283042757,-0.6525762150579527
5987708,0.0,0.0,0.040000000000000015,0.05999999999999998,0.06,0.96969696969697,0.6574212553818266,0.8457896516739939,-0.15319605135091902
5979329,0.0,0.0,0.04,0.06,0.0,1.195454545454546,0.5209764918625678,2.5386381025248657,-0.27416475388931394
5985143,0.0,0.08,0.04,0.0,0.06000000000000001,1.702020202020202,0.5102404965089217,3.279192273924495,-3.050921861281826
5988974,0.0,0.08000000000000003,0.0,0.0,0.06000000000000001,1.479166666666667,0.5343283582089552,0.5655172413793104,-1.6522988505747125
3388294,1.0,0.0,0.04,0.06,0.06,1.5576923076923077,0.6677543186180422,0.0,-0.4328358208955224
5998533,0.0,0.0,0.04,0.06,0.0,1.3875,0.622244094488189,1.8266871165644176,-0.5943251533742331
3364181,1.0,0.0,0.0,0.06,0.06,1.0608108108108107,0.7328413284132841,0.0,-0.10378228782287822
5986327,0.0,0.0,0.0,0.0,0.06000000000000001,0.7321307378605636,2.8710192773501313,1.093247588424437,-0.7234726688102894
5995282,0.0,0.08,0.0,0.05999999999999999,0.0,0.5731707317073169,0.6301886792452829,2.0,1.6571969696969702
5986783,0.0,0.08000000000000003,0.04,0.060000000000000026,0.0,1.0507812500000004,0.5209544706527701,0.9795657726692208,-0.10376756066411236
2212296,1.0,0.07999999999999997,0.04,0.0,0.06,1.4083969465648858,0.5595328467153287,0.0,-0.4246031746031745
5987218,0.0,0.07999999999999999,0.0,0.0,0.06,1.5862068965517242,0.5315390261805725,2.943003592332165,-2.4738459785228843
5978630,0.0,0.08,0.04,0.0,0.0,1.6833333333333331,0.8,1.7442922374429224,-1.404109589041096
3258588,1.0,0.0,0.04,0.06,0.06000000000000001,0.7596153846153846,0.6370786516853932,0.0,0.17029972752043596
5985980,0.0,0.08,0.04,0.06000000000000001,0.0,1.6702127659574468,0.7551867219917012,0.7569528415961306,-0.6348246674727933
5997089,0.0,0.0,0.04,0.0,0.06000000000000001,1.101851851851852,0.5504201680672266,0.3975155279503105,-0.28467908902691513
5999748,0.0,0.08,0.0,0.0,0.06,1.1111111111111112,0.6231046931407942,0.1602002503128911,-0.1251564455569462
583116,1.0,0.08,0.0,0.06000000000000001,0.0,0.9772727272727272,0.4880733944954129,0.0,0.03424657534246575
5997001,0.0,0.07999999999999999,0.04,0.06,0.0,1.4656488549618318,0.6027457927369353,2.1013110846245535,-1.8176400476758048
5980569,0.0,0.0,0.040000000000000015,0.05999999999999999,0.0,1.1718749999999998,0.4635514018691589,1.2429906542056075,-0.34267912772585657
5985062,0.0,0.0,0.04,0.060000000000000026,0.0,1.4403669724770636,0.4698689956331877,2.076311605723371,-0.9538950715421304
5995066,0.0,0.0,0.04,0.0,0.06000000000000001,1.0344827586206895,0.4949017373967531,0.9600705156456588,-0.026443367122080213
5996801,0.0,0.08,0.04,0.0,0.0,0.9444444444444444,0.5632530120481929,1.9718309859154928,0.17605633802816897
5986324,0.0,0.0,0.0,0.06,0.06000000000000001,0.7755102040816327,0.4560747663551401,1.5096206706981852,0.6047278724573941
5984155,0.0,0.0,0.04,0.05999999999999999,0.06000000000000001,1.234375,0.602280701754386,0.4345873104997193,-0.21055586749017408
2618901,1.0,0.08000000000000003,0.0,0.06,0.06000000000000001,1.6553398058252418,0.6721995926680241,0.0,-0.4616963064295487
2730257,1.0,0.0,0.04,0.0,0.0,1.181818181818182,0.6319857312722948,0.0,-0.2903225806451613
236972,1.0,0.08,0.04,0.06000000000000001,0.0,0.7430456167509321,0.44656084656084655,0.0,0.013550135501355014
2894696,1.0,0.08,0.0,0.06000000000000001,0.0,0.8709677419354838,0.5374999999999998,0.0,0.11976047904191615
2007302,1.0,0.08,0.0,0.06,0.0,1.872670807453416,0.7882697947214077,0.0,-0.4886616583194213
5995387,0.0,0.08,0.0,0.06,0.0,0.6132075471698112,0.6873646209386278,0.7637721755368814,0.9570494864612509
5995259,0.0,0.08000000000000003,0.04,0.0,0.06000000000000001,0.21004581975520809,0.6298342541436462,1.4549356223175964,2.896995708154506
5993657,0.0,0.0,0.04,0.0,0.060000000000000026,0.7602739726027399,0.4532770927968851,1.4043170687465993,0.15871576274260846
2169231,1.0,0.08000000000000003,0.0,0.05999999999999999,0.06,1.3442622950819674,0.6470214455917399,0.0,-0.8339952343129469
3401675,1.0,0.0,0.0,0.06,0.06,0.7894736842105262,0.6019963702359346,0.0,-1.53573906276296
5983475,0.0,0.0,0.0,0.05999999999999999,0.0,1.5,0.6392000000000002,1.2018561484918795,-0.4872389791183296
2645804,1.0,0.08000000000000003,0.0,0.0,0.06000000000000001,1.1052631578947367,0.7353233830845771,0.0,-0.08449514152936206
1919311,1.0,0.0,0.04,0.06,0.06,0.7983870967741935,0.4769655408675049,0.0,0.10170870626525633
5995990,0.0,0.08000000000000003,0.0,0.0,0.060000000000000026,1.2034883720930232,0.5746705710102489,0.876746319246418,-0.22913770290938346
5982257,0.0,0.0,0.0,0.06000000000000001,0.05999999999999999,1.2583333333333333,0.5348837209302325,1.9127272727272728,-0.3757575757575757
5994647,0.0,0.0,0.04,0.06000000000000001,0.0,1.5277777777777777,0.7032980972515859,1.6663650075414778,-1.14630467571644
5988013,0.0,0.0,0.04,0.06,0.0,0.6666666666666666,0.7687732342007435,0.8506726251049171,0.18447051969437486
236129,1.0,0.0,0.040000000000000015,0.060000000000000026,0.06,0.8409090909090909,0.6030927835051546,0.0,0.6332931242460798
5981816,0.0,0.0,0.04,0.0,0.05999999999999999,1.7611940298507456,0.5815861798193954,1.0430095194403028,-0.5849294643881179
5979007,0.0,0.07999999999999999,0.0,0.0,0.06,1.2309594810480686,0.22377865329641125,1.017766497461929,-0.22208121827411167
5994349,0.0,0.0,0.04,0.06,0.0,1.3666666666666667,0.5901793339026473,0.636885450461692,-0.3660261209549954
5997148,0.0,0.07999999999999999,0.0,0.05999999999999999,0.0,0.6493506493506495,0.6999999999999998,1.2038393533720635,0.3409952008082849
3274814,1.0,0.08000000000000003,0.0,0.06000000000000001,0.0,0.934782608695652,0.637433155080214,0.0,0.051510989010989015
5995033,0.0,0.08000000000000003,0.04,0.06000000000000001,0.0,1.205555555555556,0.6259597806215721,2.0,-1.263661202185792
1728880,1.0,0.07999999999999999,0.04,0.06000000000000001,0.0,1.149122807017544,0.5709090909090909,0.0,-0.5977496483825598
5992116,0.0,0.0,0.0,0.06,0.06000000000000001,1.227777777777778,0.5991031390134529,0.3663003663003663,-0.2781169447836114
5984993,0.0,0.08000000000000003,0.04,0.0,0.05999999999999998,1.4761904761904758,0.7357852882703778,4.500869565217392,-1.7391304347826082
5998191,0.0,0.08,0.04000000000000002,0.06,0.0,0.9177215189873414,0.6123989218328841,1.0398921832884096,-0.04519409354979628
5984295,0.0,0.08,0.04,0.06,0.0,0.7805614844178901,0.7723076923076924,0.7265200284482154,-0.26080206149423113
1058054,1.0,0.0,0.04,0.06000000000000001,0.06,1.319047619047619,0.6380100804556678,0.0,-0.8459595959595959
2956306,1.0,0.0,0.04,0.0,0.06000000000000001,0.4848484848484849,0.5102584181675803,0.0,0.6178822389144656
1641614,1.0,0.08,0.0,0.06,0.0,1.47,0.7746543778801843,0.0,-1.1562115621156213
5990641,0.0,0.0,0.04,0.0,0.0,1.2941176470588236,0.5307262569832402,1.3318077803203665,-0.8581235697940505
5992307,0.0,0.08,0.04,0.06,0.0,1.4675324675324677,0.5314974182444062,2.57298277425204,-1.6319129646418855
1010845,1.0,0.0,0.0,0.06000000000000001,0.06,1.7534722222222223,0.5851002865329513,0.0,-2.6182432432432434
2885510,1.0,0.08000000000000003,0.04000000000000002,0.06000000000000001,0.0,0.8791666666666665,0.7,0.0,-0.05520929247931628
3027278,1.0,0.0,0.04000000000000002,0.0,0.06000000000000001,1.225425734890708,0.5672199170124481,0.0,-0.2656277669559058
29976,1.0,0.0,0.0,0.0,0.06000000000000001,1.453125,0.4802030456852792,0.0,-0.9886363636363634
623848,1.0,0.0,0.04,0.060000000000000026,0.06000000000000001,1.0833333333333333,0.7019714479945617,0.0,-0.1341921631776704
5984106,0.0,0.08000000000000003,0.04,0.06000000000000001,0.0,1.1837606837606836,0.7468020861926982,0.9370447051606472,-0.1648646576182808
420031,1.0,0.0,0.04,0.0,0.05999999999999999,0.6939655172413793,0.7,0.0,-0.08800269423626926
2759297,1.0,0.0,0.04,0.06000000000000001,0.0,1.0958333333333334,0.4876681614349776,0.0,-0.1868399675060926
5990022,0.0,0.08000000000000003,0.0,0.0,0.06,1.3896551724137924,0.6205363984674329,0.8812992596130881,-0.33735371387628377
5996907,0.0,0.08,0.0,0.06000000000000001,0.05999999999999999,1.3452380952380951,0.5374379344587883,2.4288070368334247,-0.7971412864211104
5998013,0.0,0.08,0.0,0.06000000000000001,0.06,0.9562043795620438,0.7936382914268404,0.3141848976711362,0.04234297812279464
5989092,0.0,0.0,0.0,0.05999999999999999,0.06000000000000001,1.643939393939394,0.6587654320987655,0.5352323838080959,-1.592953523238381
5997612,0.0,0.08000000000000003,0.0,0.0,0.06000000000000001,1.3275862068965518,0.6087378640776698,1.035390946502058,-0.5864197530864198
5998494,0.0,0.0,0.04,0.0,0.06,1.4333333333333331,0.4872950819672133,1.1714285714285717,-0.5158730158730159
5983633,0.0,0.08,0.04,0.0,0.06,1.6666775749811717,0.6172455089820359,2.4147354197566155,-1.6784452296819787
2708836,1.0,0.0,0.0,0.0,0.06000000000000001,0.6000000000000001,0.5982300884955752,0.0,0.5681818181818181
554227,1.0,0.0,0.0,0.06,0.0,0.61875,1.0673114388979614,0.0,0.6200447245375077
339830,1.0,0.08000000000000003,0.03999999999999999,0.06000000000000001,0.0,1.6181818181818182,0.4729528535980149,0.0,-0.6563706563706564
983887,1.0,0.08,0.040000000000000015,0.06,0.0,1.1415094339622636,0.6840848806366046,0.0,-0.10623229461756373
5982228,0.0,0.08,0.0,0.06,0.0,0.42857142857142855,0.6208955223880597,0.6360655737704919,0.3278688524590164
5995059,0.0,0.08,0.040000000000000015,0.0,0.0,1.3783783783783785,0.6788918205804749,1.6622313203684749,-0.4776526782668031
5987595,0.0,0.0,0.0,0.05999999999999999,0.06000000000000001,0.7549019607843137,0.5948237535725629,0.3755160368370911,0.2977135598602731
898033,1.0,0.0,0.04,0.05999999999999999,0.05999999999999998,1.55,0.5641221374045802,0.0,-0.7198952879581152
1988274,1.0,0.0,0.04000000000000002,0.06,0.06000000000000001,0.9662162162162162,0.6450381679389312,0.0,0.05199667221297837
2861915,1.0,0.0,0.04,0.06,0.0,0.8142857142857143,0.5553571428571431,0.0,0.2304964539007092
5987385,0.0,0.08,0.0,0.0,0.06000000000000001,1.1339285714285714,0.7805970149253731,1.5249465430784281,-0.15495867768595042
5990200,0.0,0.08,0.0,0.06,0.06000000000000001,0.65625,0.5209386281588447,2.5540540540540544,0.6193693693693694
3105402,1.0,0.0,0.04,0.06000000000000001,0.05999999999999999,1.2727272727272727,0.6617486338797814,0.0,-1.0227272727272725
746697,1.0,0.0,0.04,0.06000000000000001,0.06000000000000001,1.0124714606279832,0.5743589743589742,0.0,-0.4857142857142859
5984322,0.0,0.0,0.04,0.06000000000000001,0.0,0.7192982456140352,0.4332737030411449,0.7256027554535017,0.204107666794234
5981498,0.0,0.0,0.04,0.0,0.06,1.3440860215053767,0.41898319624197866,0.3692379835873388,-0.1500586166471278
1596206,1.0,0.08,0.0,0.06,0.06,1.1910112359550562,0.6267100977198697,0.0,-0.14214046822742474
1039712,1.0,0.08000000000000003,0.0,0.06,0.06,1.5570418679944888,0.7145336225596528,0.0,-0.14419610670511893
2023233,1.0,0.0,0.0,0.06,0.06,1.3313953488372092,0.3928803659462032,0.0,-0.4690585911784069
