ID,debt_perc,mainincome_perc,owner_perc,tax_perc,flag
5982976,1.1328703703703704,0.6666666666666666,-0.1328703703703704,0.37333333333333335,0.0
5981239,1.2111111111111108,13.997069597069595,-0.21111111111111114,0.6,0.0
5990482,1.1061111111111108,0.6333333333333334,-0.10611111111111107,0.8266666666666667,0.0
5983565,0.8031986531986531,0.4666666666666666,0.19680134680134684,1.0133333333333334,0.0
5984984,0.8194444444444443,0.6666666666666666,0.18055555555555555,1.0066666666666666,0.0
5981529,1.1333946078431374,0.6333333333333333,-0.13339460784313725,0.3666666666666667,0.0
5985641,0.4897817460317461,0.5666666666666667,0.5102182539682539,1.04,0.0
5992543,0.8455289572844432,0.6333333333333333,-0.14888223932111078,0.5537197682150661,0.0
5986022,1.1361111111111108,0.5666666666666667,-0.13611111111111113,0.5,0.0
5997387,0.6527777777777778,0.6333333333333333,0.3472222222222223,0.8733333333333334,0.0
5986742,1.0884920634920634,0.6,-0.08849206349206347,0.26666666666666666,0.0
5997644,1.0444444444444445,0.43333333333333335,-0.04444444444444445,1.1,0.0
5979398,1.441620879120879,0.5,-0.4416208791208791,0.8666666666666666,0.0
5985722,1.4236111111111114,0.5333333333333333,-0.4236111111111112,0.3800000000000001,0.0
5991572,1.4608669108669108,0.6666666666666666,-0.4608669108669109,0.5266666666666667,0.0
5982919,1.3968253968253967,0.65,-0.3968253968253969,1.11,0.0
5994052,1.1930555555555555,0.6,-0.1930555555555556,0.5,0.0
5979866,1.2902525252525252,1.4340808698606864,-0.2902525252525252,0.4133333333333333,0.0
5982604,1.7231986531986532,1.6630085146641436,-0.7231986531986531,0.98,0.0
5983267,1.1344858844858845,0.6000000000000001,-0.1344858844858845,1.413333333333333,0.0
5989063,0.9824074074074072,0.6333333333333333,0.01759259259259259,0.42,0.0
5979726,0.2361111111111111,0.7666666666666666,0.7638888888888888,0.68,0.0
5995189,0.8998015873015873,0.7333333333333334,0.2375203975671265,1.3266666666666669,0.0
5987545,0.9188492063492064,0.6333333333333333,0.08115079365079364,1.9066666666666665,0.0
5993163,1.2713031045751635,0.5666666666666665,-0.27130310457516343,1.0133333333333332,0.0
5997950,1.6055303030303032,0.5333333333333333,-0.605530303030303,1.0266666666666666,0.0
5995090,0.9968253968253968,0.5333333333333333,0.003174603174603182,1.0733333333333337,0.0
5996646,0.7885251322751322,0.6666666666666666,0.21147486772486776,1.1533333333333329,0.0
5997794,1.4751359751359752,0.6333333333333333,-0.4751359751359752,0.2733333333333334,0.0
5986677,0.9430555555555556,0.39239400090212,0.056944444444444464,0.56,0.0
5980765,1.0216737098879956,0.5666666666666668,0.3620959595959597,0.11135161135161137,0.0
5984733,1.2811868686868686,0.6,0.03194444444444446,1.6,0.0
5997762,1.1020833333333333,0.7000000000000001,-0.10208333333333336,0.5333333333333333,0.0
5999472,1.5587301587301587,0.5666666666666668,-0.5587301587301587,1.4866666666666666,0.0
5998202,0.8162301587301587,0.5666666666666668,0.1837698412698413,1.7,0.0
5978825,1.4672619047619049,0.5666666666666667,-0.4672619047619048,0.7733333333333333,0.0
5980730,1.3425925925925926,0.6666666666666666,-0.34259259259259256,0.7933333333333333,0.0
5994229,1.0,0.5,0.0,0.6,0.0
5987237,1.4049603174603176,0.5666666666666667,-0.4049603174603174,0.3733333333333333,0.0
5987169,1.0808531746031746,0.7333333333333334,-0.08085317460317458,0.4000000000000001,0.0
5999586,4.915581597222221,0.6,-0.7222222222222223,0.4246111111111111,0.0
5993167,0.9611111111111112,0.5333333333333333,0.03888888888888889,1.0333333333333334,0.0
5985513,1.4986111111111111,0.7000000000000001,-0.4986111111111111,0.3466666666666667,0.0
5981669,1.8871031746031743,0.43333333333333335,-0.8871031746031747,1.28,0.0
5982359,1.2371031746031746,0.7666666666666666,-0.10515873015873012,0.7200000000000001,0.0
5984696,1.2737373737373738,0.6333333333333333,-0.2737373737373738,1.4799999999999998,0.0
5982362,0.7782738095238096,0.5666666666666668,0.22172619047619047,0.5061103801169591,0.0
5981071,1.4131613756613757,0.6666666666666666,-0.4131613756613757,0.30000000000000004,0.0
5985036,1.2806138306138306,0.7000000000000001,-0.2806138306138306,0.96,0.0
5983955,1.137912087912088,0.5,-0.13791208791208792,0.24,0.0
5981970,0.910978835978836,0.4666666666666666,0.08902116402116399,0.9666666666666668,0.0
5981130,1.3940781440781442,0.6,-0.3940781440781441,0.17333333333333334,0.0
5990189,0.9669566544566544,0.43333333333333335,0.03304334554334553,1.0933333333333333,0.0
5986707,1.9506699346405232,0.5333333333333333,-0.9506699346405229,0.9933333333333336,0.0
5986269,0.7666666666666666,0.7333333333333334,0.2333333333333333,0.4666666666666666,0.0
5998131,1.0530753968253967,0.7333333333333334,-0.05307539682539682,0.7266666666666667,0.0
5979737,1.0494444444444444,0.6,-0.049444444444444464,1.8666666666666665,0.0
5997904,0.7222222222222222,0.4666666666666666,0.2777777777777777,0.4866666666666666,0.0
5996869,1.5152777777777775,0.5666666666666668,-0.5152777777777778,1.106666666666667,0.0
5984317,1.0206349206349206,0.6666666666666666,-0.020634920634920617,1.46,0.0
5986674,1.1722222222222225,0.6,-0.17222222222222225,0.62,0.0
5996400,1.4348484848484848,0.5666666666666668,-0.4348484848484849,0.5866666666666667,0.0
5997233,1.5631944444444443,0.6666666666666666,-0.5631944444444444,0.7133333333333334,0.0
5999176,1.1091269841269842,0.5666666666666668,-0.10912698412698414,0.37333333333333335,0.0
5999906,0.7978327228327228,0.5333333333333333,0.20216727716727714,1.54,0.0
5990183,1.1960317460317458,0.5333333333333333,-0.196031746031746,0.82,0.0
5988125,0.9409722222222222,0.5333333333333333,0.05902777777777776,0.3666666666666667,0.0
5980620,0.9540674603174604,0.5,0.04593253968253967,0.68,0.0
5993795,1.439153439153439,0.6333333333333333,-0.4391534391534391,0.3933333333333333,0.0
5982901,0.7369047619047621,0.5666666666666668,0.2630952380952381,0.46,0.0
5991447,1.1861111111111111,0.6333333333333333,-0.2972222222222222,0.38,0.0
5989002,1.6312160062160064,0.5666666666666665,-0.6312160062160063,0.9087789089994972,0.0
5992558,1.449084249084249,0.9378205128205128,-0.4490842490842491,0.4666666666666666,0.0
5982886,1.4787888071895423,2.487699530516432,-0.4787888071895425,0.84,0.0
5988065,1.35,0.6,-0.35000000000000003,1.14,0.0
5991442,1.2383333333333333,0.7666666666666666,-0.2383333333333333,1.1333333333333335,0.0
5981226,1.1210858585858583,0.6333333333333333,-0.12108585858585855,0.8733333333333334,0.0
5998934,1.2822390572390574,0.5666666666666667,-0.28223905723905723,1.4266666666666663,0.0
5992353,1.141466503267974,0.5,-0.14146650326797386,1.12,0.0
5985187,0.7949206349206349,0.4666666666666666,0.20507936507936506,0.32,0.0
5988246,0.8150738150738149,0.5666666666666668,0.01635522946998357,1.16,0.0
5996705,0.6333333333333333,0.6333333333333333,0.3666666666666667,0.37333333333333335,0.0
5991810,1.6597222222222223,0.5333333333333333,-0.6597222222222222,1.4,0.0
5992622,0.9583333333333334,0.6333333333333333,0.041666666666666685,0.5933333333333333,0.0
